company,companydesc,category,catdesc
http://www.wikidata.org/entity/Q12122687,Авіас,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12122687,Авіас,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12164397,Ukrtatnafta,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12220267,Industries Qatar,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12289125,Overgas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12361249,Eesti Kiviõli,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12361720,Eestimaa Õlikonsortsium,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12362353,Esimene Eesti Põlevkivitööstus,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12417189,Essar Refinery,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12525757,"Kazakhstan International ""Oil & Gas"" Exhibition",http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12663942,Lukoil Baltija,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q12663942,Lukoil Baltija,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13027864,IRPC Public Company Limited,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13095961,Perusahaan Gas Negara,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13095961,Perusahaan Gas Negara,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13529478,Vanoil Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13529478,Vanoil Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13634860,Fred. Olsen Production,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13653905,Noreco,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q13653905,Noreco,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q14463398,Shell Chemicals,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q14691863,Williams Olefins Plant explosion,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q14942307,BP Petrochemicals,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q15735830,KCA DEUTAG,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q15982506,Mathura Refinery,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q15982527,Pakistan Oilfields,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16131904,Eilat Ashkelon Pipeline Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16241671,Gushan Environmental Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16245358,Berry Petroleum Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16245358,Berry Petroleum Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16251852,Gas Transmission Company Limited,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16733729,Kosmos Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16733729,Kosmos Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16734183,Total Petroleum Ghana,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16734183,Total Petroleum Ghana,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16739781,ChemChina,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16765283,Lama Energy Group,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16765283,Lama Energy Group,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16829606,Cimarex Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16829606,Cimarex Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16829833,Cobalt International Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16829833,Cobalt International Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16840677,Berkshire Hathaway Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16841243,Gulf Drilling International,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16844759,Horizon Pipeline,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16847483,Imperial Energy Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16920095,Octan,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16926511,PanAn Test Engineering,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16931764,Myanma Oil and Gas Enterprise,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16944433,North Western Gas Board,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16950751,SouthWest Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16951004,Connacher Oil and Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16951004,Connacher Oil and Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16955235,Canadian Association of Petroleum Producers,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16955235,Canadian Association of Petroleum Producers,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16955235,Canadian Association of Petroleum Producers,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16958485,Circle Oil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16962427,Padma Oil Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16967393,White Nile Petroleum Operating Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16979157,PBF Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16980647,InterOil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q16980647,InterOil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18378915,Western Electricity Supply Company of Odisha,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q18636639,Telangana State Northern Power Distribution Company Limited,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q18636641,Telangana State Southern Power Distribution Company Limited,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q20712245,Clark Public Utilities,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q20712245,Clark Public Utilities,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q23808244,Dhaka Power Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q24190006,Unison Networks,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q17102962,Pertra,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17108424,Uganda National Oil Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17109355,Taleveras,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17126373,USA Gasoline,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17157185,Pan American Petroleum and Transport Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17326957,Westlake Chemical,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17380679,CEFC China Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q17510291,Blacksands Pacific,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18085561,Nostrum Oil & Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18085561,Nostrum Oil & Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18085825,Poerner Engineering,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18343419,Caracal Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18343754,Port Harcourt Refining Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18354007,Nobel Oil Group,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18356610,United Gas Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18388006,Petroleum Authority of Uganda,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18388964,ERHC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18391943,New Consolidated Gold Fields,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18397448,Whitecap Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18578207,ARA Capital,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18712534,Socar Petkim S.K.,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q18712869,Cove Energy plc,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19262657,2i Rete Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19262657,2i Rete Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19604285,Adams Resources & Energy Inc.,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19604446,Manaseer Group,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19604459,Murphy USA,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19604459,Murphy USA,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19604459,Murphy USA,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19605518,Gulf Petrochemical Industries Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19720632,Saudi Arabian Fertilizer Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19720632,Saudi Arabian Fertilizer Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19720632,Saudi Arabian Fertilizer Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19878456,Gulf Canada,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903165,Avin International S.A.,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903356,Iranian Central Oil Fields Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903473,MOGAS Group,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903647,Byco Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903647,Byco Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19903696,Tervita,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25462227,Elnusa,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25689041,Iberdoex,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19912790,Burisma Holdings,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q19991005,Staatsolie Maatschappij Suriname,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486931,Northern Tier Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486931,Northern Tier Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486933,Oasis Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486937,Superior Energy Services,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486937,Superior Energy Services,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486949,Whiting Petroleum Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486949,Whiting Petroleum Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20486949,Whiting Petroleum Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20890579,Sepahan Oil Company (SOC),http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20890579,Sepahan Oil Company (SOC),http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20890579,Sepahan Oil Company (SOC),http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q20973676,GE Oil and Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21005951,Bumi Armada,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21006081,Sapura Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21022622,Albpetrol,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21022622,Albpetrol,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21070776,GeoSouthern Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21188147,Boyett Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196367,Black Stone Minerals,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196367,Black Stone Minerals,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196367,Black Stone Minerals,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196558,Quantum Energy Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196558,Quantum Energy Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21196558,Quantum Energy Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21531870,Spark Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21592167,Anglo Saxon Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q21663885,Viada,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22022474,Ferndale Refinery,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22025568,Stone Energy Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22073190,Concho Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22079686,L1 Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22081006,Vivo Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22583564,AGGM Austrian Gas Grid Management AG,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22906119,KenolKobil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22906172,KMG International,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q22906645,Magellan Midstream Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23035534,Vickers Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23045122,Kaidi Finland,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23091888,Neptune Oil Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23581147,Interactive Energy AG,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23669572,Unaoil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q23807939,Gulf Petrochem,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24283252,Elnusa,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24283252,Elnusa,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24910607,KPOGCL,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24913404,North Caspian Operating Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24914699,Total E&P Uganda,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24915860,AWI-Ability With Innovation LLC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q24998649,First Gas,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25028435,Swanson Industries,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25043764,Tanzania Petroleum Development Corporation,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25052686,Ghana National Gas Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25053266,Geo-Jade Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25054185,Swala Gas and Oil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25054185,Swala Gas and Oil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25054185,Swala Gas and Oil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25245509,Aiteo,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25352166,Pengerang Integrated Petroleum Complex,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25434685,Aker BP,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q25434685,Aker BP,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q54978776,Solek Holding,http://www.wikidata.org/entity/Q192127,photovoltaics
http://www.wikidata.org/entity/Q54978776,Solek Holding,http://www.wikidata.org/entity/Q192127,photovoltaics
http://www.wikidata.org/entity/Q105581676,SotySolar,http://www.wikidata.org/entity/Q192127,photovoltaics
http://www.wikidata.org/entity/Q105581676,SotySolar,http://www.wikidata.org/entity/Q192127,photovoltaics
http://www.wikidata.org/entity/Q105581676,SotySolar,http://www.wikidata.org/entity/Q192127,photovoltaics
http://www.wikidata.org/entity/Q734091,Blythe Solar Power Project,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q2331121,Tata BP Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q2821553,Abengoa Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q4033360,Activ Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q4033360,Activ Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q4668566,Abound Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q5122611,Citizenre,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q5887971,HomeSun Ltd,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q5887971,HomeSun Ltd,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7069984,Nur Energie,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7069984,Nur Energie,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q7237331,Practical Solar,http://www.wikidata.org/entity/Q1483757,solar power
http://www.wikidata.org/entity/Q28182690,Top Energy,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050046,Canal Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050057,North Cairo Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050067,Alexandria Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050076,South Cairo Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050086,South Delta Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050097,El-Beheira Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050107,North Delta Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050116,Upper Egypt Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q59050127,Middle Egypt Electricity Distribution Company,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q83983999,Elvia,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q83983999,Elvia,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q96761164,Malungs Elnät,http://www.wikidata.org/entity/Q844861,electric power distribution
http://www.wikidata.org/entity/Q92553521,Haan,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q93125271,Varel International,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q93335539,Palisade Integrated Management Services,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96017301,Agil,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96099957,Apexindo Pratama Duta,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96099974,Ratu Prabu Energi,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100068,Astrindo Nusantara Infrastruktur,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100233,Surya Esa Perkasa,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100465,Medco Energi Internasional,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100476,Mitra Investindo,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100502,Capitalinc Investment,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100556,Perdana Karya Perkasa,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100614,Radiant Utama Interinsco,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100658,Super Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q96100708,Ginting Jaya Energi,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q26806235,Petrolis Independents,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q27236240,Tethys Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28146598,Aegean Oil S.A.,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28146598,Aegean Oil S.A.,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28220429,Pearl Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28221616,North Oil Company,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28233052,Gibson Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28401958,Engen Botswana Limited,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28404585,DCP Midstream Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28404585,DCP Midstream Partners,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q28646495,Oiltanking,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q30267337,Infineum (United Kingdom),http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q30267337,Infineum (United Kingdom),http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q30595420,Lanka IOC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q30639999,Al Maha Petroleum,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q33127117,CLASSIC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q33127117,CLASSIC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q33127117,CLASSIC,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q39046155,Antero Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q39046155,Antero Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q42376970,Turkey Hill Minit Markets,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47080830,QEP Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47080830,QEP Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47240986,HEMA Energy,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47394052,California Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47394052,California Resources,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47481238,OMV Česká republika,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q47481238,OMV Česká republika,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q48844159,Centrala Produktów Naftowych,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q50241615,SUPERGAS,http://www.wikidata.org/entity/Q862571,petroleum industry
http://www.wikidata.org/entity/Q50321532,Shell Czech Republic,http://www.wikidata.org/entity/Q862571,petroleum industry
